SlyID	AthID
Solyc04g076310.4	AT5G60930
Solyc07g063430.3	AT1G52870
Solyc04g007120.4	AT3G02540
Solyc06g061000.3	AT3G60250
Solyc02g068180.3	AT5G14100
Solyc06g082290.4	AT2G30160
Solyc12g088720.2	AT4G34110
Solyc01g068250.2	AT3G51930
Solyc11g042820.2	AT1G33440
Solyc05g054500.1	AT1G55460
Solyc09g010460.3	AT4G11420
Solyc03g093300.3	AT5G61450
Solyc08g067795.2	AT5G25530
Solyc03g082820.3	AT4G27750
Solyc02g079110.3	AT4G21520
Solyc09g074900.5	AT2G47760
Solyc12g088720.2	AT2G23350
Solyc07g044750.3	AT1G30540
Solyc02g088780.5	AT5G15550
Solyc00g500085.2	ATCG01040
Solyc04g014420.4	AT5G50720
Solyc08g029170.3	AT4G32120
Solyc02g065680.3	AT3G30390
Solyc05g007190.4	AT2G02860
Solyc11g071800.2	AT5G22020
Solyc09g013140.3	AT3G09085
Solyc12g006505.2	AT1G78955
Solyc03g043950.4	AT2G22910
Solyc08g077530.4	AT4G17090
Solyc01g107990.3	AT1G49740
Solyc07g065030.3	AT1G79590
Solyc01g080540.3	AT3G21510
Solyc03g117530.1	AT1G52530
Solyc08g078240.4	AT1G11760
Solyc08g067620.2	AT1G15520
Solyc02g087090.4	AT3G01420
Solyc07g064100.1	AT1G51100
Solyc01g112025.2	AT1G30010
Solyc01g110340.5	AT4G39010
Solyc01g099110.4	AT3G05350
Solyc11g010570.2	AT2G22540
Solyc09g010510.4	AT5G02540
Solyc11g066700.2	AT5G22810
Solyc02g084570.5	AT4G36220
Solyc09g014220.3	AT5G01180
Solyc06g048600.3	AT2G40670
Solyc12g042840.2	AT1G15380
Solyc10g083220.4	AT5G06240
Solyc01g097290.4	AT3G04730
Solyc02g068480.3	AT4G22285
Solyc02g086940.3	AT5G14790
Solyc01g110880.1	AT5G18010
Solyc01g006500.5	AT5G48730
Solyc11g040340.3	AT1G71380
Solyc01g112280.3	AT4G38220
Solyc06g008050.4	AT1G04610
Solyc03g114640.4	AT1G73990
Solyc08g078400.3	AT2G35690
Solyc04g077210.3	AT4G08150
Solyc06g075160.3	AT3G45190
Solyc06g068750.4	AT5G61830
Solyc07g056420.4	AT1G17180
Solyc06g051970.3	AT5G24270
Solyc01g107750.3	AT3G19420
Solyc08g006560.3	AT1G62640
Solyc04g071730.3	AT1G51740
Solyc10g080750.3	AT3G07960
Solyc05g012360.3	AT1G13820
Solyc01g108260.4	AT4G34412
Solyc05g013680.3	AT3G26430
Solyc09g082780.3	AT5G43830
Solyc03g116790.4	AT1G80030
Solyc05g007590.5	AT5G26600
Solyc08g029170.3	AT2G25300
Solyc11g007270.3	AT5G22510
Solyc08g081770.3	AT1G64150
Solyc02g094860.3	AT5G38450
Solyc12g049410.3	AT3G14120
Solyc02g087510.3	AT5G40030
Solyc03g116570.3	AT1G52590
Solyc07g062080.4	AT1G53510
Solyc07g063410.3	AT4G27410
Solyc07g047740.3	AT1G05260
Solyc09g011660.3	AT3G53990
Solyc03g046380.1	AT2G21820
Solyc06g066120.3	AT3G43860
Solyc09g065950.3	AT3G05520
Solyc01g079210.3	AT2G47210
Solyc05g012090.4	AT4G30000
Solyc01g068200.4	AT3G57200
Solyc09g014500.3	AT3G55890
Solyc10g085720.2	AT3G53030
Solyc08g076860.3	AT4G17900
Solyc07g043130.3	AT2G30520
Solyc06g050130.3	AT3G56310
Solyc08g007590.3	AT4G12030
Solyc06g073520.3	AT3G59340
Solyc12g009030.2	AT4G29830
Solyc03g044270.3	AT5G67220
Solyc03g098290.4	AT5G37180
Solyc10g038130.3	AT3G62060
Solyc06g050210.3	AT5G05310
Solyc09g008720.3	AT5G03795
Solyc12g006670.3	AT2G25570
Solyc12g005080.2	AT5G55070
Solyc02g081910.2	AT4G31210
Solyc02g081070.4	AT4G22130
Solyc08g063010.3	AT5G56450
Solyc09g005970.1	AT3G53510
Solyc10g005120.2	AT4G16330
Solyc01g094720.3	AT4G00370
Solyc09g065540.3	AT1G03090
Solyc03g117950.3	AT5G51070
Solyc12g010150.3	AT5G58005
Solyc02g081560.1	AT5G10695
Solyc03g118020.3	AT5G07350
Solyc03g120980.4	AT3G16340
Solyc01g091910.4	AT4G11850
Solyc06g060250.3	AT1G44170
Solyc10g008480.3	AT1G03610
Solyc12g094470.4	AT1G21860
Solyc01g101020.4	AT4G10710
Solyc03g118690.4	AT3G17970
Solyc11g027810.4	AT1G72175
Solyc12g096310.2	AT5G10580
Solyc09g008430.4	AT5G22920
Solyc04g049710.3	AT3G55005
Solyc01g110903.1	AT5G18030
Solyc09g098180.4	AT2G43120
Solyc12g094500.3	AT5G42250
Solyc02g081610.3	AT2G34980
Solyc06g068700.4	AT5G61790
Solyc03g111260.3	AT5G63420
Solyc11g012360.2	AT5G47560
Solyc10g005320.3	AT5G28237
Solyc12g100150.2	AT1G16530
Solyc02g087640.3	AT3G28700
Solyc08g068160.2	AT5G25620
Solyc10g037960.3	AT5G48020
Solyc06g083770.5	AT5G44000
Solyc05g013450.5	AT5G38030
Solyc05g052970.4	AT2G39750
Solyc09g075550.3	AT1G02730
Solyc07g015860.3	AT1G15390
Solyc06g036440.2	AT5G24030
Solyc02g030130.4	AT4G20430
Solyc01g068080.4	AT1G68540
Solyc09g015070.3	AT5G01670
Solyc01g102730.3	AT2G02400
Solyc11g068610.2	AT1G30825
Solyc11g071790.2	AT1G08480
Solyc06g073900.3	AT1G08480
Solyc01g111350.3	AT4G34950
Solyc06g064810.3	AT1G33810
Solyc03g111640.4	AT3G48390
Solyc06g008760.1	AT3G62960
Solyc08g006120.3	AT5G61880
Solyc06g068820.3	AT5G61880
Solyc12g088190.2	AT1G58360
Solyc02g065700.3	AT3G30380
Solyc11g011240.1	AT4G36810
Solyc08g067310.1	AT5G25110
Solyc10g005780.4	AT5G55940
Solyc10g079410.2	AT5G04040
Solyc08g067030.3	AT5G25460
Solyc12g006200.1	AT2G04280
Solyc02g083500.3	AT5G66090
Solyc10g054930.2	AT4G38730
Solyc01g090800.3	AT3G60550
Solyc10g074880.3	AT3G08630
Solyc08g079260.3	AT4G22670
Solyc11g065220.2	AT1G50460
Solyc08g080130.3	AT4G00240
Solyc03g098170.3	AT3G10220
Solyc05g018417.1	AT4G13360
Solyc10g052470.1	AT1G19510
Solyc05g013960.3	AT1G13170
Solyc03g111630.4	AT4G24800
Solyc01g099620.3	AT1G09090
Solyc02g094570.3	AT3G26700
Solyc03g082500.4	AT3G49370
Solyc03g013250.4	AT3G29280
Solyc10g080190.1	AT1G01170
Solyc04g008430.1	AT2G01950
Solyc00g500195.1	ATCG01010
Solyc02g065590.3	AT5G15860
Solyc05g013660.4	AT1G67850
Solyc03g006810.3	AT5G51890
Solyc06g051350.4	AT3G55990
Solyc10g080440.2	AT2G42230
Solyc09g098120.3	AT1G05510
Solyc06g071590.3	AT5G50150
Solyc02g085640.4	AT4G36760
Solyc12g077590.2	AT3G03010
Solyc04g049910.4	AT2G37060
Solyc03g096810.3	AT4G10430
Solyc12g096760.2	AT5G16970
Solyc06g071620.3	AT1G20960
Solyc03g112450.4	AT5G05670
Solyc02g083340.4	AT4G35790
Solyc08g076530.3	AT4G17720
Solyc04g064700.4	AT4G08350
Solyc02g077220.3	AT5G45920
Solyc03g005010.4	AT3G27180
Solyc04g016260.3	AT3G57330
Solyc02g079280.3	AT4G28110
Solyc05g056480.3	AT5G09300
Solyc01g103890.3	AT3G58970
Solyc03g118830.3	AT1G18180
Solyc06g005970.2	AT3G47000
Solyc10g076750.2	AT3G11230
Solyc03g095810.3	AT2G40320
Solyc08g067800.3	AT1G77540
Solyc03g111620.1	AT1G24480
Solyc01g058280.4	AT5G49540
Solyc09g074400.3	AT2G26060
Solyc04g050570.3	AT5G33370
Solyc02g080330.4	AT1G11600
Solyc09g010110.3	AT5G06130
Solyc08g075310.4	AT1G31730
Solyc03g093110.3	AT4G25810
Solyc11g005200.2	AT2G43080
Solyc07g006510.3	AT4G30360
Solyc07g054850.3	AT4G28100
Solyc09g092200.3	AT4G27890
Solyc02g070390.3	AT2G34640
Solyc04g008210.2	AT2G01850
Solyc06g068740.4	AT5G61830
Solyc01g009050.3	AT5G20990
Solyc03g119100.2	AT1G18100
Solyc10g039280.2	AT5G56610
Solyc07g008310.3	AT4G29890
Solyc06g075110.3	AT1G67850
Solyc11g065760.2	AT3G07800
Solyc09g065240.3	AT3G63200
Solyc12g015740.2	AT3G07680
Solyc06g005500.4	AT1G07570
Solyc04g008850.1	AT3G20015
Solyc08g067310.1	AT5G10930
Solyc03g111050.3	AT3G48500
Solyc12g006250.3	AT5G56020
Solyc07g040740.3	AT2G19450
Solyc12g008840.2	AT4G26140
Solyc12g008580.2	AT5G56590
Solyc01g088000.4	AT3G60910
Solyc12g056160.2	AT5G41610
Solyc03g116370.3	AT3G47690
Solyc11g069270.2	AT2G28470
Solyc05g006680.4	AT5G62620
Solyc12g007280.4	AT4G28540
Solyc11g044910.2	AT5G49360
Solyc10g074790.2	AT5G01990
Solyc07g054440.3	AT4G03340
Solyc11g006020.2	AT1G74880
Solyc01g005840.3	AT3G13550
Solyc12g008810.2	AT4G29660
Solyc10g045640.2	AT1G57620
Solyc03g116110.3	AT1G74640
Solyc08g006780.3	AT2G24020
Solyc08g066820.3	AT2G26830
Solyc03g123820.2	AT1G73050
Solyc12g010680.3	AT1G03650
Solyc08g077430.3	AT5G47020
Solyc11g066410.2	AT3G44890
Solyc06g060460.3	AT1G21370
Solyc10g084270.2	AT5G03070
Solyc01g107300.5	AT4G33920
Solyc06g053560.4	AT5G43320
Solyc02g086780.4	AT5G14710
Solyc05g008290.4	AT1G23010
Solyc01g110880.1	AT5G18060
Solyc01g094290.3	AT1G01790
Solyc04g054270.5	AT4G39620
Solyc05g010810.1	AT1G26270
Solyc05g010813.2	AT1G26270
Solyc09g090250.4	AT4G28880
Solyc10g055800.2	AT3G12500
Solyc06g074030.1	AT5G22250
Solyc03g019820.3	AT1G17810
Solyc10g009070.3	AT1G77030
Solyc04g054690.3	AT4G39830
Solyc11g013460.2	AT2G27490
Solyc05g007000.4	AT1G69850
Solyc01g100970.3	AT1G56700
Solyc06g060630.1	AT2G13620
Solyc11g005760.3	AT3G18660
Solyc02g089320.3	AT3G30380
Solyc12g095830.3	AT3G13670
Solyc09g008490.4	AT2G36810
Solyc12g094550.2	AT1G76250
Solyc04g076200.3	AT1G09740
Solyc07g066030.4	AT3G13330
Solyc03g112900.3	AT4G04080
Solyc08g013740.4	AT1G33170
Solyc12g070270.2	AT1G70610
Solyc06g065630.3	AT5G11320
Solyc08g059660.3	AT4G32285
Solyc06g036640.4	AT5G28910
Solyc11g068980.2	AT3G10110
Solyc12g035130.2	AT3G01540
Solyc08g016720.1	AT4G18350
Solyc05g009870.4	AT1G68820
Solyc12g008840.2	AT5G56870
Solyc02g092490.3	AT4G37580
Solyc10g038130.3	AT2G46930
Solyc10g005750.3	AT4G26470
Solyc06g084450.4	AT4G03100
Solyc08g061500.3	AT4G33200
Solyc02g093700.3	AT5G40670
Solyc04g008860.5	AT3G20020
Solyc02g082260.3	AT1G76490
Solyc03g083090.4	AT5G24300
Solyc02g076870.4	AT1G29120
Solyc01g111590.5	AT2G16780
Solyc04g064620.4	AT1G21460
Solyc01g034080.1	AT3G13620
Solyc07g064830.3	AT3G20440
Solyc07g006510.3	AT2G24610
Solyc02g094130.3	AT3G27090
Solyc01g108500.4	AT1G49600
Solyc10g048190.1	AT2G14660
Solyc02g091290.3	AT1G66520
Solyc03g077910.4	AT5G39990
Solyc03g007760.3	AT4G28000
Solyc06g054400.3	AT1G76810
Solyc02g068160.1	AT3G27027
Solyc05g012080.3	AT1G26340
Solyc03g112350.4	AT1G55150
Solyc03g117850.5	AT1G73110
Solyc05g008820.4	AT3G02600
Solyc01g110720.2	AT3G03840
Solyc02g081460.4	AT5G17410
Solyc02g087350.3	AT3G28340
Solyc09g091400.4	AT3G24240
Solyc05g007140.3	AT2G28930
Solyc10g080750.3	AT3G56960
Solyc02g063150.3	AT1G67090
Solyc07g055150.3	AT3G58670
Solyc01g111530.3	AT4G38600
Solyc06g008320.4	AT5G43320
Solyc07g066070.3	AT4G26480
Solyc08g016720.1	AT1G30100
Solyc05g053570.4	AT1G15520
Solyc02g065580.3	AT5G38630
Solyc10g083640.2	AT5G42820
Solyc09g007180.3	AT2G37250
Solyc08g013670.3	AT5G64040
Solyc02g089100.3	AT3G02220
Solyc01g111770.2	AT4G38500
Solyc04g049630.3	AT5G36210
Solyc03g061600.4	AT2G20000
Solyc10g051200.2	AT1G49380
Solyc01g079680.3	AT5G19320
Solyc10g047030.3	AT5G64570
Solyc07g016170.4	AT3G42850
Solyc03g098020.4	AT1G18360
Solyc04g007910.3	AT2G01630
Solyc08g080370.3	AT1G80600
Solyc12g097090.3	AT3G24020
Solyc03g082620.4	AT5G24380
Solyc11g065930.4	AT4G34890
Solyc07g042590.4	AT2G07180
Solyc01g104470.3	AT1G25260
Solyc07g005190.3	AT2G24280
Solyc07g063110.4	AT4G27480
Solyc12g006520.3	AT1G78955
Solyc07g006190.3	AT2G23890
Solyc02g092260.3	AT2G22910
Solyc02g083550.2	AT5G66110
Solyc12g011160.2	AT1G06550
Solyc05g015150.3	AT1G67510
Solyc05g052600.4	AT3G55800
Solyc05g005170.5	AT1G10640
Solyc11g066650.3	AT3G44850
Solyc10g050870.3	AT2G15730
Solyc09g047870.4	AT3G25470
Solyc10g008800.5	AT2G34040
Solyc09g082460.3	AT3G22740
Solyc04g076950.3	AT1G58340
Solyc01g080560.1	AT5G18860
Solyc01g087300.3	AT5G47970
Solyc01g097240.3	AT3G04720
Solyc02g061770.5	AT3G12500
Solyc08g061610.5	AT5G21930
Solyc06g007630.1	AT3G07480
Solyc07g049530.3	AT1G62380
Solyc04g055170.3	AT5G10230
Solyc10g085340.1	AT2G38330
Solyc11g072520.3	AT3G07630
Solyc03g046340.3	AT3G02450
Solyc03g120020.4	AT1G74810
Solyc10g053970.2	AT2G21520
Solyc02g078300.3	AT1G02680
Solyc02g069090.4	AT4G01610
Solyc02g079330.3	AT4G05120
Solyc05g013050.3	AT1G26670
Solyc07g066560.1	AT1G56150
Solyc08g015660.3	AT2G44050
Solyc02g065570.1	AT1G13245
Solyc04g150162.1	AT1G21140
Solyc04g079750.4	AT1G47578
Solyc04g079750.4	AT4G31050
Solyc12g005160.3	AT3G07070
Solyc09g020010.2	AT5G12230
Solyc12g088900.2	AT1G47420
Solyc03g117870.3	AT1G51680
Solyc07g064800.3	AT5G55070
Solyc07g039510.4	AT3G47560
Solyc04g007730.3	AT1G23110
Solyc05g012680.3	AT2G03350
Solyc03g007760.3	AT1G64110
Solyc12g098810.2	AT1G05850
Solyc06g084480.3	AT2G47940
Solyc09g072710.4	AT1G04010
Solyc10g080750.3	AT2G41210
Solyc07g063130.4	AT5G50860
Solyc07g065650.2	AT3G07680
Solyc07g065720.5	AT5G51960
Solyc06g068670.3	AT1G16880
Solyc09g065190.3	AT3G63130
Solyc04g081300.4	AT1G19940
Solyc10g005300.3	AT3G20530
Solyc05g005510.3	AT1G23750
Solyc08g005620.3	AT2G14900
Solyc03g116850.3	AT1G19780
Solyc09g010060.3	AT2G36200
Solyc02g065300.1	AT1G09620
Solyc06g043150.4	AT5G13840
Solyc08g077240.3	AT4G18030
Solyc04g016175.2	AT5G59865
Solyc02g078630.2	AT1G61065
Solyc05g053600.3	AT1G15520
Solyc11g010290.2	AT5G64290
Solyc03g058970.4	AT3G57520
Solyc07g041970.5	AT2G05920
Solyc01g088010.1	AT2G28420
Solyc05g053590.4	AT1G15520
Solyc08g079160.3	AT1G62710
Solyc02g068430.4	AT2G32260
Solyc04g080840.3	AT1G45130
Solyc05g052470.3	AT3G11050
Solyc01g091800.3	AT1G01860
Solyc02g082750.4	AT5G66020
Solyc01g006190.3	AT2G41980
Solyc03g096810.3	AT1G33230
Solyc01g106370.3	AT5G64470
Solyc03g111730.3	AT5G50260
Solyc11g071800.2	AT1G08470
Solyc06g008050.4	AT4G28720
Solyc03g111630.4	AT3G48390
Solyc03g093690.3	AT4G25130
Solyc04g082170.3	AT5G42250
Solyc07g041340.2	AT2G06255
Solyc12g096260.3	AT5G61230
Solyc03g123370.3	AT3G14050
Solyc03g113800.3	AT3G48170
Solyc01g107760.5	AT5G43060
Solyc02g091430.4	AT3G03440
Solyc11g066620.2	AT5G22850
Solyc05g044630.3	AT4G25910
Solyc04g056630.3	AT1G65320
Solyc04g009800.3	AT3G10660
Solyc05g045660.3	AT3G21700
Solyc07g008570.3	AT5G50400
Solyc09g090310.3	AT2G33470
Solyc10g084370.3	AT3G09600
Solyc11g066130.1	AT2G28790
Solyc07g064800.3	AT4G26910
Solyc10g079720.2	AT3G57050
Solyc06g009130.3	AT2G47600
Solyc05g054450.1	AT3G55420
Solyc09g005700.3	AT3G53580
Solyc01g090200.5	AT3G48110
Solyc03g026050.3	AT5G62040
Solyc09g083003.1	AT2G31450
Solyc04g064610.3	AT1G21460
Solyc01g109790.3	AT4G39210
Solyc01g100040.3	AT5G27930
Solyc03g093080.3	AT4G25810
Solyc06g008050.4	AT5G43890
Solyc03g044100.4	AT4G37530
Solyc12g009180.2	AT1G19130
Solyc11g066040.2	AT3G46510
Solyc03g063690.1	AT5G52630
Solyc09g065290.4	AT4G02730
Solyc01g010520.3	AT3G61700
Solyc04g008980.3	AT5G23340
Solyc08g080050.4	AT4G11960
Solyc12g089130.2	AT1G75170
Solyc03g025410.4	AT4G23420
Solyc04g071930.5	AT1G34000
Solyc05g007470.4	AT3G28580
Solyc06g071290.3	AT3G48170
Solyc11g005070.2	AT5G63850
Solyc06g083700.4	AT1G04610
Solyc05g007140.3	AT1G14370
Solyc12g099540.2	AT3G16630
Solyc07g055700.2	AT1G06470
Solyc01g098850.3	AT1G54870
Solyc01g103020.4	AT2G02570
Solyc02g086300.4	AT5G38200
Solyc03g093140.3	AT3G47420
Solyc06g060300.1	AT1G44414
Solyc03g123920.3	AT1G16860
Solyc10g076890.3	AT5G32450
Solyc11g056680.1	AT3G20820
Solyc05g010150.3	AT1G26160
Solyc01g088570.3	AT2G44620
Solyc01g008990.4	AT5G16790
Solyc11g068930.3	AT5G45900
Solyc02g065680.3	AT5G38820
Solyc03g115410.3	AT5G07910
Solyc07g063300.3	AT3G15430
Solyc11g065880.2	AT5G19350
Solyc02g092490.3	AT2G23060
Solyc04g011600.5	AT5G06090
Solyc12g056390.1	AT4G11650
Solyc01g102990.3	AT5G53350
Solyc03g121920.3	AT1G72820
Solyc04g079430.4	AT2G26510
Solyc04g071040.4	AT5G42140
Solyc04g050490.4	AT5G18460
Solyc02g079310.3	AT4G05120
Solyc04g080580.3	AT1G19600
Solyc04g078900.3	AT3G19270
Solyc03g118640.3	AT1G18270
Solyc10g079300.2	AT3G57330
Solyc05g012110.4	AT1G13700
Solyc12g096370.2	AT4G31540
Solyc02g084770.3	AT5G66380
Solyc03g120090.1	AT3G16050
Solyc06g066310.3	AT1G31910
Solyc11g012970.2	AT1G44820
Solyc04g007570.2	AT1G71120
Solyc11g008990.2	AT1G65260
Solyc01g080680.4	AT5G18840
Solyc11g071310.1	AT2G25737
Solyc10g007200.3	AT3G14960
Solyc01g105680.4	AT5G64330
Solyc05g005510.3	AT1G10590
Solyc09g009780.4	AT5G15770
Solyc04g071440.3	AT1G76900
Solyc08g065980.3	AT5G11700
Solyc02g085940.5	AT1G67090
Solyc02g085950.5	AT1G67090
Solyc03g034220.3	AT1G67090
Solyc04g008760.3	AT2G17265
Solyc02g068480.3	AT4G22350
Solyc09g009170.4	AT3G09970
Solyc11g012070.3	AT4G22305
Solyc12g100180.2	AT1G15520
Solyc01g103360.5	AT1G09610
Solyc01g103720.4	AT2G40360
Solyc09g090470.3	AT5G46050
Solyc10g038130.3	AT1G57590
Solyc07g043240.5	AT1G05310
Solyc10g085740.2	AT5G03810
Solyc01g102350.3	AT5G26670
Solyc03g007010.4	AT5G62190
Solyc06g009280.1	AT2G47000
Solyc06g008090.3	AT4G28710
Solyc04g049690.3	AT2G37250
Solyc01g009290.5	AT3G04680
Solyc10g054720.1	AT2G16580
Solyc03g007200.2	AT5G16990
Solyc01g098040.3	AT3G05100
Solyc01g094320.3	AT1G01780
Solyc06g063270.5	AT4G33495
Solyc12g008940.2	AT5G56950
Solyc07g054470.1	AT1G52855
Solyc10g081660.2	AT2G35840
Solyc02g070520.3	AT1G30000
Solyc02g078280.3	AT2G33793
Solyc03g096660.2	AT5G06060
Solyc11g065100.3	AT3G57090
Solyc01g009245.1	AT5G20935
Solyc01g110910.4	AT4G34810
Solyc01g090240.3	AT2G44830
Solyc10g079500.2	AT1G16350
Solyc06g071590.3	AT1G10750
Solyc03g111630.4	AT5G63190
Solyc02g082850.3	AT4G35640
Solyc05g054760.5	AT1G75270
Solyc09g082370.4	AT2G32010
Solyc06g069710.3	AT5G39610
Solyc11g006580.3	AT3G10620
Solyc08g075020.3	AT4G19420
Solyc07g043600.4	AT3G59040
Solyc01g005920.3	AT3G13620
Solyc12g005940.2	AT1G62380
Solyc12g013870.3	AT1G53120
Solyc05g012290.3	AT1G13770
Solyc07g053920.3	AT2G20680
Solyc03g093130.3	AT4G25810
Solyc09g091090.2	AT1G04610
Solyc11g027880.2	AT4G09160
Solyc02g081970.4	AT1G30900
Solyc02g092670.1	AT5G67360
Solyc10g081410.2	AT2G40935
Solyc03g006820.3	AT5G51880
Solyc01g086640.2	AT2G44500
Solyc11g069690.3	AT1G07960
Solyc08g065410.4	AT1G73000
Solyc12g094470.4	AT1G21850
Solyc06g060770.3	AT4G17360
Solyc06g082750.3	AT3G54210
Solyc06g008120.1	AT5G43970
Solyc04g005670.3	AT2G02870
Solyc02g063544.2	AT4G37770
Solyc02g085240.4	AT3G50860
Solyc06g048510.5	AT2G40810
Solyc01g010390.3	AT1G26560
Solyc12g088880.2	AT4G33360
Solyc03g120430.3	AT1G80380
Solyc07g064330.3	AT3G20540
Solyc05g053800.3	AT2G31970
Solyc02g087110.3	AT3G01420
Solyc10g005630.3	AT1G16670
Solyc06g036100.3	AT1G02260
Solyc11g016940.2	AT2G21120
Solyc08g080130.3	AT4G11850
Solyc05g054800.3	AT1G54320
Solyc12g055810.1	AT4G25835
Solyc12g009210.2	AT1G19170
Solyc10g074690.2	AT5G01010
Solyc09g011240.3	AT2G37770
Solyc09g075140.3	AT3G62860
Solyc01g104880.3	AT4G25970
Solyc01g109870.3	AT4G39170
Solyc07g065180.3	AT1G50575
Solyc04g053120.3	AT5G64860
Solyc03g117430.3	AT1G80480
Solyc08g067860.2	AT2G25660
Solyc02g023980.4	AT1G30540
Solyc02g089340.4	AT1G68990
Solyc12g096290.3	AT3G56640
Solyc10g074880.3	AT3G08640
Solyc02g091420.3	AT5G37820
Solyc02g036260.5	AT1G62320
Solyc06g084420.1	AT1G03440
Solyc06g068650.4	AT1G51680
Solyc05g050520.4	AT4G00905
Solyc08g081740.3	AT1G64110
Solyc01g096950.4	AT3G21060
Solyc01g106590.4	AT2G14530
Solyc03g005120.3	AT5G40670
Solyc02g091780.1	AT3G49650
Solyc03g111830.4	AT3G48330
Solyc02g084800.5	AT5G66390
Solyc04g051610.3	AT2G21860
Solyc07g005930.4	AT2G24120
Solyc02g078960.4	AT1G11200
Solyc05g005490.4	AT1G70410
Solyc09g018020.3	AT5G05290
Solyc02g092360.3	AT3G49880
Solyc10g054440.3	AT4G34710
Solyc11g064850.2	AT2G25260
Solyc03g122250.3	AT1G72480
Solyc02g089590.3	AT5G38760
Solyc02g089570.3	AT5G38760
Solyc01g005460.4	AT1G23220
Solyc01g111000.4	AT5G18060
Solyc06g073450.4	AT2G31560
Solyc03g096950.4	AT5G17010
Solyc04g150162.1	AT3G43630
Solyc10g052510.2	AT4G39230
Solyc05g008060.4	AT1G23080
Solyc08g007130.5	AT4G17090
Solyc05g054740.3	AT3G12520
Solyc12g055820.3	AT1G72680
Solyc10g005330.3	AT1G05230
Solyc02g091900.4	AT5G65720
Solyc06g083650.3	AT4G28780
Solyc09g075090.1	AT1G02840
Solyc03g097060.4	AT5G16890
Solyc05g013510.4	AT3G26570
Solyc02g085020.4	AT5G42800
Solyc06g053560.4	AT4G28880
Solyc03g122370.4	AT1G72560
Solyc01g103480.3	AT5G05010
Solyc12g005920.2	AT5G55400
Solyc07g065030.3	AT1G16240
Solyc01g091300.3	AT1G02010
Solyc05g054260.3	AT3G16630
Solyc02g086660.4	AT5G14610
Solyc03g112080.1	AT4G24730
Solyc06g064870.4	AT4G09900
Solyc06g073380.3	AT2G43320
Solyc02g083810.4	AT1G20020
Solyc05g008190.3	AT3G10530
Solyc03g120980.4	AT1G15210
Solyc06g008760.1	AT2G47880
Solyc02g093220.3	AT5G67140
Solyc02g068230.3	AT3G26980
Solyc05g026310.4	AT4G29330
Solyc12g096330.3	AT5G10620
Solyc01g080690.3	AT4G03020
Solyc02g069640.4	AT4G20410
Solyc06g035450.5	AT5G62190
Solyc07g066290.3	AT1G79030
Solyc01g100650.3	AT1G56500
Solyc05g018520.3	AT5G20080
Solyc04g074440.1	AT4G08950
Solyc07g056660.4	AT4G36630
Solyc03g006970.1	AT5G51750
Solyc03g005990.3	AT1G78700
Solyc04g049720.4	AT5G13520
Solyc05g054980.3	AT5G44090
Solyc11g010930.2	AT5G50720
Solyc03g083900.4	AT4G25240
Solyc07g008650.4	AT1G48175
Solyc01g094530.4	AT1G01710
Solyc08g078960.4	AT4G12460
Solyc05g013450.5	AT3G26590
Solyc02g082850.3	AT2G17640
Solyc04g081320.4	AT1G75690
Solyc06g059850.2	AT1G21400
Solyc06g073340.3	AT1G65430
Solyc03g093120.5.1	AT5G57560
Solyc01g066310.4	AT3G06810
Solyc05g054370.2	AT3G06810
Solyc04g057890.3	AT1G77290
Solyc05g010810.1	AT2G03890
Solyc05g010813.2	AT2G03890
Solyc03g112540.4	AT5G50130
Solyc06g076750.3	AT5G01180
Solyc04g051150.3	AT3G07020
Solyc10g085410.3	AT1G03910
Solyc01g008560.3	AT3G21070
Solyc01g112320.3	AT4G38180
Solyc07g063250.3	AT3G15395
Solyc09g007450.3	AT5G03080
Solyc06g060080.3	AT3G46430
Solyc06g060080.3	AT5G59613
Solyc10g055580.2	AT5G42190
Solyc07g049550.3	AT1G62380
Solyc06g075600.3	AT1G07710
Solyc06g083650.3	AT5G33370
Solyc01g095040.3	AT1G01510
Solyc07g009150.3	AT4G24810
Solyc02g020980.4	AT2G40840
Solyc02g071350.3	AT4G18050
Solyc06g005860.3	AT4G27490
Solyc01g088350.5	AT3G60150
Solyc04g010120.3	AT3G55070
Solyc05g018410.3	AT3G24360
Solyc07g014640.3	AT3G10700
Solyc04g081880.4	AT1G76010
Solyc02g080260.4	AT1G05230
Solyc05g006680.4	AT1G74800
Solyc06g071510.3	AT5G62930
Solyc03g120020.4	AT1G15460
Solyc03g005100.3	AT5G14310
Solyc01g091360.5	AT3G60810
Solyc05g008450.3	AT1G15140
Solyc01g099820.3	AT3G05550
Solyc12g096760.2	AT5G16990
Solyc05g005200.3	AT1G23440
Solyc06g053310.3	AT2G31350
Solyc10g085450.3	AT2G30360
Solyc09g005730.4	AT3G28990
Solyc04g055170.3	AT5G65020
Solyc12g044300.2	AT3G16170
Solyc11g066710.4	AT3G44830
Solyc11g072920.2	AT5G06720
Solyc07g064250.3	AT4G27080
Solyc06g082430.2	AT2G30340
Solyc12g055750.3	AT1G55730
Solyc03g097500.3	AT5G41040
Solyc03g116550.4	AT1G52630
Solyc12g026400.2	AT5G40200
Solyc04g005830.3	AT1G33290
Solyc05g054800.3	AT3G12740
Solyc02g084800.5	AT4G36430
Solyc10g055820.3	AT3G12500
Solyc10g084410.2	AT3G12620
Solyc01g087300.3	AT3G63510
